id,img,label,text,img_exists,Cleaned_Text
92708,img/92708.png,0,the book about terrorism,True,the book about terrorism
37601,img/37601.png,0,my favorite sex position is the challenger i go hard for 73 seconds then prematurley blow,True,my favorite sex position is the challenger i go hard for 73 seconds then prematurley blow
12534,img/12534.png,0,border agents in texas aprehend over 400 span. in just 5- minutes illegals we know we have an issue with illegal immigration but how can we fix this and not separate families,True,border agents in texas aprehend over 400 span. in just 5- minutes illegals we know we have an issue with illegal immigration but how can we fix this and not separate families
83216,img/83216.png,0,you know it's going a be a serious blow job when he puts his hair up in a manbun,True,you know it's going a be a serious blow job when he puts his hair up in a manbun
91348,img/91348.png,0,yo dawg you gotta chill,True,yo dawg you gotta chill
75041,img/75041.png,0,"to all my friends who post controversial, obscene, dirty, offensive, derogatory posts... keep that shit up. i like it",True,"to all my friends who post controversial, obscene, dirty, offensive, derogatory posts... keep that shit up. i like it"
69234,img/69234.png,1,do i need to dig up hitler to show you how to use an oven,True,do i need to dig up hitler to show you how to use an oven
85472,img/85472.png,0,once we are done destroying our country we'll move to yours!,True,once we are done destroying our country we'll move to yours!
9462,img/09462.png,0,halloween got you like,True,halloween got you like
16437,img/16437.png,0,unnecessary life-vest ice cubes float,True,unnecessary life-vest ice cubes float
93841,img/93841.png,1,"you need to quit messing with those white devils, brotha!!",True,"you need to quit messing with those white devils, brotha!!"
13842,img/13842.png,0,"...and down here, we'll add a happy little van, down by the river",True,"...and down here, we'll add a happy little van, down by the river"
75421,img/75421.png,1,mfw the local tranny gets lynched,True,mfw the local tranny gets lynched
19304,img/19304.png,0,dark humor is like good food not everyone deserve it,True,dark humor is like good food not everyone deserve it
14859,img/14859.png,0,when your lipstick smudges after eating a hamburger,True,when your lipstick smudges after eating a hamburger
80652,img/80652.png,0,how to remember kid in hot car keep 2nd road beer with them,True,how to remember kid in hot car keep 2nd road beer with them
31728,img/31728.png,0,"either we fuckin, or i'm fuckin",True,"either we fuckin, or i'm fuckin"
73180,img/73180.png,0,"the first time i got high was in the backseat of my older brother's car. it must have been some good shit too, because i am an only child",True,"the first time i got high was in the backseat of my older brother's car. it must have been some good shit too, because i am an only child"
43581,img/43581.png,0,when you found your wife is cheating on you,True,when you found your wife is cheating on you
97201,img/97201.png,1,"never let anyone tell you what you can or cannot do. just look at beethoven. everyone told him he would never be a musician, just because he was deaf but did he listen?",True,"never let anyone tell you what you can or cannot do. just look at beethoven. everyone told him he would never be a musician, just because he was deaf but did he listen?"
97438,img/97438.png,0,buchenwald concentration camp bones of anti-nazi german women still are in the brick ovens on the crematorium,True,buchenwald concentration camp bones of anti-nazi german women still are in the brick ovens on the crematorium
63520,img/63520.png,1,when black people make white jokes when white people make black jokes,True,when black people make white jokes when white people make black jokes
50614,img/50614.png,0,clint eastwood and a monkey,True,clint eastwood and a monkey
97128,img/97128.png,1,know why colored people have all those air freshener in their cars? they can't stand the smell of ni**er either!,True,know why colored people have all those air freshener in their cars? they can't stand the smell of ni**er either!
54263,img/54263.png,0,we're glad you're home,True,we're glad you're home
56134,img/56134.png,0,meanwhile at the isis strip club,True,meanwhile at the isis strip club
97301,img/97301.png,0,will you hurry up and hunt some food we have to feed this starving child,True,will you hurry up and hunt some food we have to feed this starving child
92154,img/92154.png,1,what kind of punch can take out 20 kids and 6 adults? a sandy hook,True,what kind of punch can take out 20 kids and 6 adults? a sandy hook
46918,img/46918.png,0,muslims in 2001 muslim in congress 2019 defund homeland security!,True,muslims in 2001 muslim in congress 2019 defund homeland security!
3874,img/03874.png,1,one of the poor defenseless refugees we hear about she's smuggling 31 pounds of pure heroin,True,one of the poor defenseless refugees we hear about she's smuggling 31 pounds of pure heroin
90251,img/90251.png,0,when you remebered where you left your keys,True,when you remebered where you left your keys
79325,img/79325.png,0,"you can cry about ""islamophobia"" all you want ! we don't give a rats ass about allah ~arv~ we the people of america stand with israel",True,"you can cry about ""islamophobia"" all you want ! we don't give a rats ass about allah ~arv~ we the people of america stand with israel"
70835,img/70835.png,1,when u forget to lock ur basement door and ur pets try to run away,True,when u forget to lock ur basement door and ur pets try to run away
91853,img/91853.png,1,kick islam out of india,True,kick islam out of india
36541,img/36541.png,1,bruhh.. white ppl give me a headache,True,bruhh.. white ppl give me a headache
36190,img/36190.png,0,immigrants illegal aliens,True,immigrants illegal aliens
97836,img/97836.png,0,start the car!!!!!! i just peed on hillary's leg!,True,start the car!!!!!! i just peed on hillary's leg!
39054,img/39054.png,0,why is it so good? because it's white,True,why is it so good? because it's white
64890,img/64890.png,0,this chicken is so rubbery goodyear called and asked for the recipe!,True,this chicken is so rubbery goodyear called and asked for the recipe!
68201,img/68201.png,1,how does he drive his car? he hits the gas,True,how does he drive his car? he hits the gas
23845,img/23845.png,1,when a transgender takes a pregnancy test,True,when a transgender takes a pregnancy test
94581,img/94581.png,0,"""farming simulator 19 classic equipment dlc""",True,"""farming simulator 19 classic equipment dlc"""
71430,img/71430.png,1,when you see your ex having a seizure in public shake it like a salt shaker bitch,True,when you see your ex having a seizure in public shake it like a salt shaker bitch
35298,img/35298.png,0,see? i fuckin told you! a little foil on top keeps them jewsy,True,see? i fuckin told you! a little foil on top keeps them jewsy
3275,img/03275.png,0,the only time you can hang out with 2 dirty hookers and a tranny,True,the only time you can hang out with 2 dirty hookers and a tranny
37128,img/37128.png,0,"there's incest, and then there's sisterfister incest!",True,"there's incest, and then there's sisterfister incest!"
98643,img/98643.png,1,you see little black children i see hundreds of thousands in welfare and future incarcerations,True,you see little black children i see hundreds of thousands in welfare and future incarcerations
87304,img/87304.png,0,"ah, i think may have found the problem you appear to be a f*male",True,"ah, i think may have found the problem you appear to be a f*male"
40573,img/40573.png,1,l only wear silk panties cotton ones remind me of slavery,True,l only wear silk panties cotton ones remind me of slavery
4873,img/04873.png,1,manual tranny automatic tranny rebuilt tranny,True,manual tranny automatic tranny rebuilt tranny
97465,img/97465.png,0,how to pick up jewish chicks,True,how to pick up jewish chicks
79386,img/79386.png,0,wanted: ''fled from the kitchen'',True,wanted: ''fled from the kitchen''
46837,img/46837.png,0,leftist logic: it's bad for russia to interfere in our elections.. ...but it's ok for illegal immigrants to vote,True,leftist logic: it's bad for russia to interfere in our elections.. ...but it's ok for illegal immigrants to vote
92718,img/92718.png,1,goes on a date gets stood up,True,goes on a date gets stood up
54613,img/54613.png,0,wtf is with this guide dog? i keep ending up at kfc,True,wtf is with this guide dog? i keep ending up at kfc
23476,img/23476.png,0,stomp on my flag i'll pound your ass,True,stomp on my flag i'll pound your ass
34157,img/34157.png,0,mlk at the march on washington,True,mlk at the march on washington
75829,img/75829.png,0,baltimore is not infested with rats they live there,True,baltimore is not infested with rats they live there
5943,img/05943.png,1,this is what rich white trash looks like and it's time to take out the trash!,True,this is what rich white trash looks like and it's time to take out the trash!
6179,img/06179.png,1,the face you make after you nut and the goat keeps sucking,True,the face you make after you nut and the goat keeps sucking
78931,img/78931.png,0,when it's spring cleaning time but you rather sleep,True,when it's spring cleaning time but you rather sleep
79250,img/79250.png,1,crackers gonna crack,True,crackers gonna crack
89372,img/89372.png,0,2 more sleeps until hunbashing,True,2 more sleeps until hunbashing
68349,img/68349.png,1,this is the result of letting muslims in '' '',True,this is the result of letting muslims in '' ''
14769,img/14769.png,0,god loves all of his children,True,god loves all of his children
25748,img/25748.png,1,"i'm a moderate muslim. that means that while other muslims are putting bombs on your buses and raping your children i'll be telling you that islam is peaceful, protesting when you insult my religion and lobbying your government to take away your free speech. a moderate muslim speaks!",True,"i'm a moderate muslim. that means that while other muslims are putting bombs on your buses and raping your children i'll be telling you that islam is peaceful, protesting when you insult my religion and lobbying your government to take away your free speech. a moderate muslim speaks!"
54261,img/54261.png,0,this faceapp stuff is incredible!,True,this faceapp stuff is incredible!
35729,img/35729.png,1,looking for attention? join us,True,looking for attention? join us
78402,img/78402.png,0,"""state your name for the record"" what page is it on?",True,"""state your name for the record"" what page is it on?"
47209,img/47209.png,0,people aftey they put the divider in between your groceries,True,people aftey they put the divider in between your groceries
96801,img/96801.png,1,"my wife asked me what the female version of a ""man cave"" would be i told her it's called ""a kitchen""",True,"my wife asked me what the female version of a ""man cave"" would be i told her it's called ""a kitchen"""
14685,img/14685.png,1,"white people throwing rice at weddings. ""why are they wasting the food""",True,"white people throwing rice at weddings. ""why are they wasting the food"""
5826,img/05826.png,1,"i'm not sexist. being sexist is wrong , and being wrong is for women",True,"i'm not sexist. being sexist is wrong , and being wrong is for women"
40159,img/40159.png,0,"are my sins forgiven now, father",True,"are my sins forgiven now, father"
82914,img/82914.png,0,you should vote for me because i do not suck! we already knew that!,True,you should vote for me because i do not suck! we already knew that!
32751,img/32751.png,0,all aboard we are headed home,True,all aboard we are headed home
23198,img/23198.png,1,what i say about the gunman every time there's a mass shooting,True,what i say about the gunman every time there's a mass shooting
46239,img/46239.png,1,we can kill as many as we want and your stupid government keeps bringing us in,True,we can kill as many as we want and your stupid government keeps bringing us in
71634,img/71634.png,0,i'm really sorry you're not feeling well today... but i'm still gonna need a sandwich,True,i'm really sorry you're not feeling well today... but i'm still gonna need a sandwich
9128,img/09128.png,0,"only in america could these people consider themselves the ""master race""",True,"only in america could these people consider themselves the ""master race"""
79485,img/79485.png,0,my mom says i can get 1m likes,True,my mom says i can get 1m likes
4387,img/04387.png,0,"sit down kids, i will now tell you how i met your mother",True,"sit down kids, i will now tell you how i met your mother"
37105,img/37105.png,0,person i chase: *shows clear signs he doesn't want to do anything with me* me: i'm gonna pretend i still have a chance,True,person i chase: *shows clear signs he doesn't want to do anything with me* me: i'm gonna pretend i still have a chance
1892,img/01892.png,0,i did not divide the country the republican decision to obstruct every single thing i proposed to help us dig out of the financial crisis they caused divided the country,True,i did not divide the country the republican decision to obstruct every single thing i proposed to help us dig out of the financial crisis they caused divided the country
34872,img/34872.png,1,i bet god is one of us because he didn't even raise his son,True,i bet god is one of us because he didn't even raise his son
53481,img/53481.png,1,minesweeper just got real... as fuck !!,True,minesweeper just got real... as fuck !!
39265,img/39265.png,0,unfortunately... these guys still exist,True,unfortunately... these guys still exist
86237,img/86237.png,0,when a new hire tries to tell you how to do your job who the fuck is you?,True,when a new hire tries to tell you how to do your job who the fuck is you?
78205,img/78205.png,0,asian drivers test went as expected,True,asian drivers test went as expected
52106,img/52106.png,0,rohingya refugee boys study the quran,True,rohingya refugee boys study the quran
97502,img/97502.png,0,when abortion is illegal so you hire casey anthony to babysit improvise. adapt. overcome,True,when abortion is illegal so you hire casey anthony to babysit improvise. adapt. overcome
76538,img/76538.png,0,you smell coffee? me neither. make some!,True,you smell coffee? me neither. make some!
95764,img/95764.png,1,gay people fear me so why is it called homophobia? a phobia is a fear of something i do not fear gay people,True,gay people fear me so why is it called homophobia? a phobia is a fear of something i do not fear gay people
19563,img/19563.png,0,fukrest. ...if die... don't let me vote democrat,True,fukrest. ...if die... don't let me vote democrat
51023,img/51023.png,1,when buslim nibba see his sister,True,when buslim nibba see his sister
53268,img/53268.png,1,caution 49 killed in a mosque ...heightened security travel 4000 killed a year by illegals smuggling and illegal immigration may be encountered in this area ...wide open borders,True,caution 49 killed in a mosque ...heightened security travel 4000 killed a year by illegals smuggling and illegal immigration may be encountered in this area ...wide open borders
46075,img/46075.png,1,i wonder what kind of sandwich she is building. oh,True,i wonder what kind of sandwich she is building. oh
93548,img/93548.png,0,a gestapo agent inspects a group of yugoslavs executed by nazi henchmen,True,a gestapo agent inspects a group of yugoslavs executed by nazi henchmen
92568,img/92568.png,0,what are they fighting over? is it: a) he cut him off b) he stole his girl c) he ran into him d)they're just play fighting for funsies,True,what are they fighting over? is it: a) he cut him off b) he stole his girl c) he ran into him d)they're just play fighting for funsies
92814,img/92814.png,1,overly attached muslim girlfriend i killed your other 4 wives so you have more time to beat me,True,overly attached muslim girlfriend i killed your other 4 wives so you have more time to beat me
74615,img/74615.png,0,it's a weiner pit. just like your mouth,True,it's a weiner pit. just like your mouth
80156,img/80156.png,1,we can kill as many as we want and your stupid government keeps bringing us in,True,we can kill as many as we want and your stupid government keeps bringing us in
71863,img/71863.png,1,"hello abdul, today i'm alone at home. *abdul this is ultimate",True,"hello abdul, today i'm alone at home. *abdul this is ultimate"
74930,img/74930.png,1,i hate racism. why would you choose to hate an entire group of people just becase of the way they all behave,True,i hate racism. why would you choose to hate an entire group of people just becase of the way they all behave
48170,img/48170.png,1,my husband is always pushing me around.... and talking behind my back,True,my husband is always pushing me around.... and talking behind my back
73152,img/73152.png,1,international women's day? bitch please back to kitchen,True,international women's day? bitch please back to kitchen
97261,img/97261.png,0,"we didn't say nobel prize we said... no bail, suprise!",True,"we didn't say nobel prize we said... no bail, suprise!"
74562,img/74562.png,1,this old ass honky is a porch monkey 4-life you look at my woman step off johnny law,True,this old ass honky is a porch monkey 4-life you look at my woman step off johnny law
86593,img/86593.png,0,farming simulator 17,True,farming simulator 17
96184,img/96184.png,0,when you've just realised your son has taken the wrong backpack to school,True,when you've just realised your son has taken the wrong backpack to school
45109,img/45109.png,0,i think it's funny to haggle overprice with with hookers when you're just going to kill them anyway,True,i think it's funny to haggle overprice with with hookers when you're just going to kill them anyway
19834,img/19834.png,1,how to get a black guy to see his baby,True,how to get a black guy to see his baby
65817,img/65817.png,1,15 bucks for sex isn't normal but on meth it is. meth rolling back prices farther than wal-mart,True,15 bucks for sex isn't normal but on meth it is. meth rolling back prices farther than wal-mart
75381,img/75381.png,1,"white kid: ""i don't know how to shoot"" dad: ""just pretend it's your classmates""",True,"white kid: ""i don't know how to shoot"" dad: ""just pretend it's your classmates"""
67325,img/67325.png,0,bombbbssss awayyyyyy,True,bombbbssss awayyyyyy
57418,img/57418.png,0,3.8 billion of them on earth. why isn't it clean yet?,True,3.8 billion of them on earth. why isn't it clean yet?
15374,img/15374.png,0,"1-800 abos-r-dum, thats 1-800-abos-r-dum! do you hate yourself? doubt science & established historical records?",True,"1-800 abos-r-dum, thats 1-800-abos-r-dum! do you hate yourself? doubt science & established historical records?"
2537,img/02537.png,0,arrest george soros for crimes against europe,True,arrest george soros for crimes against europe
19302,img/19302.png,0,best thing about twenty four year olds twenty of them,True,best thing about twenty four year olds twenty of them
54931,img/54931.png,0,build a house for r250m while ordinary citizens live in poverty? i blame apartheid,True,build a house for r250m while ordinary citizens live in poverty? i blame apartheid
81943,img/81943.png,0,the look you have when your dad cuts your hair,True,the look you have when your dad cuts your hair
92041,img/92041.png,1,"sign says ""take a quarter""  takes two",True,"sign says ""take a quarter"" takes two"
30569,img/30569.png,0,thank you ! for everything ! for what ?,True,thank you ! for everything ! for what ?
30859,img/30859.png,0,parents gets divorced twice as many birthday presents,True,parents gets divorced twice as many birthday presents
58739,img/58739.png,0,i was asked am i my brother's keeper? i replied. fuck with him and find out,True,i was asked am i my brother's keeper? i replied. fuck with him and find out
90618,img/90618.png,1,here's a painting of a handbook for terrorists,True,here's a painting of a handbook for terrorists
42851,img/42851.png,0,"""i'm fine, i'm just tired"" = my depression is setting in but i don't want to bother you with it",True,"""i'm fine, i'm just tired"" = my depression is setting in but i don't want to bother you with it"
64128,img/64128.png,0,heeeeaad shoulders wheel and frame wheel and frame,True,heeeeaad shoulders wheel and frame wheel and frame
20543,img/20543.png,1,and then i told that goat fucker suck my star spangled dick,True,and then i told that goat fucker suck my star spangled dick
63580,img/63580.png,0,great at making martinis terrible at stealing tambourines,True,great at making martinis terrible at stealing tambourines
82793,img/82793.png,0,damn chewbacca ewoks are our friends,True,damn chewbacca ewoks are our friends
5761,img/05761.png,0,"don't shoot, i'm from the group why dont you post and comment? i'm shy, but i like stuff",True,"don't shoot, i'm from the group why dont you post and comment? i'm shy, but i like stuff"
78062,img/78062.png,0,questioning america's support for fascist israel ... is unacceptable,True,questioning america's support for fascist israel ... is unacceptable
82094,img/82094.png,1,teacher asked what comes after a sentence told her an appeal,True,teacher asked what comes after a sentence told her an appeal
98057,img/98057.png,1,back in my day blowin a tranny was car trouble,True,back in my day blowin a tranny was car trouble
89517,img/89517.png,1,active shooter at a walmart in tx targeting only hispanics. armed white people,True,active shooter at a walmart in tx targeting only hispanics. armed white people
8961,img/08961.png,1,what was hitler's favorite race? nazi jews,True,what was hitler's favorite race? nazi jews
71083,img/71083.png,0,i once dumped a cross eyed chick thought she was seeing someone else,True,i once dumped a cross eyed chick thought she was seeing someone else
13506,img/13506.png,1,i can't wait to name you some dumb shit nobody can pronounce,True,i can't wait to name you some dumb shit nobody can pronounce
34795,img/34795.png,1,finally synthetic watermelon,True,finally synthetic watermelon
53624,img/53624.png,0,feeling cute might write in my diary later,True,feeling cute might write in my diary later
70941,img/70941.png,0,one last call for green cards closing time you dont have to go home but you cant stay here,True,one last call for green cards closing time you dont have to go home but you cant stay here
39854,img/39854.png,0,i married my brother to commit immigration fraud,True,i married my brother to commit immigration fraud
26381,img/26381.png,1,"45 goals of communism 26. present homosexuality, degeneracy and promiscuity as ""normal, natural, healthy.""",True,"45 goals of communism 26. present homosexuality, degeneracy and promiscuity as ""normal, natural, healthy."""
36524,img/36524.png,1,"the most racist people are the ones crying""racist"" all the time!",True,"the most racist people are the ones crying""racist"" all the time!"
74832,img/74832.png,0,if your man dresses like this there no doubt he's cold,True,if your man dresses like this there no doubt he's cold
18526,img/18526.png,0,look at my new goat cage,True,look at my new goat cage
26750,img/26750.png,0,on my way to the maury show for the 8th time,True,on my way to the maury show for the 8th time
84527,img/84527.png,1,don't get me started about your tranny problems,True,don't get me started about your tranny problems
9176,img/09176.png,0,always be kind to those less fortunate than you,True,always be kind to those less fortunate than you
20356,img/20356.png,0,when each letter is a mental disorder,True,when each letter is a mental disorder
72610,img/72610.png,0,they were right blue really is my color!,True,they were right blue really is my color!
78930,img/78930.png,0,the strength of a father to his daughter,True,the strength of a father to his daughter
89067,img/89067.png,1,mohammed?! it's aisha can you stop fucking the donkey for a minute? allah wants to talk to you!,True,mohammed?! it's aisha can you stop fucking the donkey for a minute? allah wants to talk to you!
74892,img/74892.png,0,largemouth bass largemouthed ass,True,largemouth bass largemouthed ass
43690,img/43690.png,0,twins going swimming with a friend,True,twins going swimming with a friend
6793,img/06793.png,0,"when asked what i did over the weekend i reply, ""why, what did you hear",True,"when asked what i did over the weekend i reply, ""why, what did you hear"
63902,img/63902.png,1,how you look when youre black and you celebrate the 4th of july,True,how you look when youre black and you celebrate the 4th of july
69418,img/69418.png,0,rise of the planet of the apes (1963),True,rise of the planet of the apes (1963)
98246,img/98246.png,0,"trump supporters because why learn the facts, when you can mindlessly preach hate?",True,"trump supporters because why learn the facts, when you can mindlessly preach hate?"
67021,img/67021.png,1,pork is unclean? ever smell one of these goat fuckers?,True,pork is unclean? ever smell one of these goat fuckers?
41756,img/41756.png,1,dora the explorer has got a little muslim friend.. doda the exploder,True,dora the explorer has got a little muslim friend.. doda the exploder
61482,img/61482.png,1,it's not a hijab it's a diaper for people with shit for brains,True,it's not a hijab it's a diaper for people with shit for brains
20913,img/20913.png,0,guess she didn't learn her lesson the first time,True,guess she didn't learn her lesson the first time
51903,img/51903.png,1,when you bout to nut in your cousin and you hear the barn door open,True,when you bout to nut in your cousin and you hear the barn door open
74215,img/74215.png,1,handjobs sold seperately,True,handjobs sold seperately
97821,img/97821.png,0,if being racist means i don't want my country turned into a pile of rocks & goatshit ruled by a barbric cult then i'm a racist,True,if being racist means i don't want my country turned into a pile of rocks & goatshit ruled by a barbric cult then i'm a racist
78924,img/78924.png,0,greetings fellow americans miss me?,True,greetings fellow americans miss me?
4861,img/04861.png,0,"waiter, another order of crow for my anti-trump friends",True,"waiter, another order of crow for my anti-trump friends"
85329,img/85329.png,0,if you support this you're supporting the genocide of black men,True,if you support this you're supporting the genocide of black men
64138,img/64138.png,0,proper plating technique,True,proper plating technique
85410,img/85410.png,0,300 kg bomb vs 1000 kg bomb,True,300 kg bomb vs 1000 kg bomb
58649,img/58649.png,1,i didn't choose the tranny life the tranny life choose me,True,i didn't choose the tranny life the tranny life choose me
13289,img/13289.png,0,i came to fuck bitches and learn rocket science,True,i came to fuck bitches and learn rocket science
72981,img/72981.png,0,car accident on michigan ave,True,car accident on michigan ave
76821,img/76821.png,0,everyone should have exercise in their day to day schedule,True,everyone should have exercise in their day to day schedule
57914,img/57914.png,0,"in 1990, the irs seized willie nelson's bank accts and real estate holdings for a 16 million dollar tax debt. currently, al sharpton owes in excess of 19 million dollars in taxes and he visits the white house regularly as a guest!!! explain white privelege again?",True,"in 1990, the irs seized willie nelson's bank accts and real estate holdings for a 16 million dollar tax debt. currently, al sharpton owes in excess of 19 million dollars in taxes and he visits the white house regularly as a guest!!! explain white privelege again?"
43521,img/43521.png,0,you with the goat stop that!,True,you with the goat stop that!
17248,img/17248.png,0,what we do in our bedroom is none of your business which is why we have parades that block traffic and force you to see examples of what we do in our bedroom,True,what we do in our bedroom is none of your business which is why we have parades that block traffic and force you to see examples of what we do in our bedroom
15267,img/15267.png,1,why do muslims were towels on their heads so if they run out of toilet paper they have something to wipe their ass,True,why do muslims were towels on their heads so if they run out of toilet paper they have something to wipe their ass
32069,img/32069.png,0,me the night before vs me the next morning,True,me the night before vs me the next morning
2156,img/02156.png,0,never forget,True,never forget
37498,img/37498.png,0,cocaine evilheart so much cocaine i fucking told you!,True,cocaine evilheart so much cocaine i fucking told you!
93016,img/93016.png,1,drinking wine is bad drinking camel piss is good,True,drinking wine is bad drinking camel piss is good
69130,img/69130.png,1,how do you circumcise a trump voter? kick his sister in the jaw,True,how do you circumcise a trump voter? kick his sister in the jaw
14236,img/14236.png,0,when you told her you was going to fuck her till she was stupid & she didn't believe you now she's like..,True,when you told her you was going to fuck her till she was stupid & she didn't believe you now she's like..
27956,img/27956.png,1,companies when pride month ends:,True,companies when pride month ends:
24319,img/24319.png,0,why is this guy the only one convicted?,True,why is this guy the only one convicted?
26478,img/26478.png,0,they are not escaping to find a better life they are invading us to destroy ours,True,they are not escaping to find a better life they are invading us to destroy ours
69085,img/69085.png,1,i hate women so much i'm not even joking bro,True,i hate women so much i'm not even joking bro
15260,img/15260.png,0,"the face they make when you've left the ""plantation"" and you no longer think like them",True,"the face they make when you've left the ""plantation"" and you no longer think like them"
82169,img/82169.png,0,meanwhile at the isis strip club,True,meanwhile at the isis strip club
65092,img/65092.png,0,forcing children into religion is child abuse religion has to be taught. it's not natural ,True,forcing children into religion is child abuse religion has to be taught. it's not natural
75031,img/75031.png,0,it's a weiner pit. just like your mouth,True,it's a weiner pit. just like your mouth
10547,img/10547.png,1,fuck banks fuck indians too,True,fuck banks fuck indians too
95274,img/95274.png,0,life has its ups and i have its downs,True,life has its ups and i have its downs
36741,img/36741.png,1,not all heroes wear capes,True,not all heroes wear capes
1329,img/01329.png,0,saddle up motherfuckers it's time to play cowboys,True,saddle up motherfuckers it's time to play cowboys
38976,img/38976.png,0,show intolerance for other's religions expect highest level of tolerance for their own,True,show intolerance for other's religions expect highest level of tolerance for their own
24687,img/24687.png,0,america first! when it comes to elections,True,america first! when it comes to elections
92876,img/92876.png,1,not my president not my residents,True,not my president not my residents
79624,img/79624.png,0,just as i suspected   you're stupid from this angle as well,True,just as i suspected you're stupid from this angle as well
96087,img/96087.png,0,stevie wonder be like #selfie!,True,stevie wonder be like #selfie!
29614,img/29614.png,1,"when your girl is bulimic, but you like gagging sounds, so you call her ""fatty"" while you beat your meat in the shower",True,"when your girl is bulimic, but you like gagging sounds, so you call her ""fatty"" while you beat your meat in the shower"
64089,img/64089.png,1,when you see a black guy in your store but he isn't trying to steal anything impossible,True,when you see a black guy in your store but he isn't trying to steal anything impossible
48039,img/48039.png,0,"hello everyone, this is m and welcome to jackass: umbra edition!",True,"hello everyone, this is m and welcome to jackass: umbra edition!"
61905,img/61905.png,1,i don't bitch wanna get please! married! i've got to go blow myself up tomorrow! islam - none of it makes sense,True,i don't bitch wanna get please! married! i've got to go blow myself up tomorrow! islam - none of it makes sense
48310,img/48310.png,1,chinese ppl be like  happy thanksgiving!,True,chinese ppl be like happy thanksgiving!
39842,img/39842.png,0,i just squirted tranny fluid,True,i just squirted tranny fluid
1529,img/01529.png,0,acceptance of individuality is not a disgusting thing,True,acceptance of individuality is not a disgusting thing
93502,img/93502.png,0,"snuffy and big bird discuss the most efficient way to rape the drugged man. hush, child",True,"snuffy and big bird discuss the most efficient way to rape the drugged man. hush, child"
65478,img/65478.png,1,"when your wife is secretly a dinosaur, and you don't find out before she givs birth to four crossbreed raptors",True,"when your wife is secretly a dinosaur, and you don't find out before she givs birth to four crossbreed raptors"
10792,img/10792.png,0,guys what the fuck what the actual fuck,True,guys what the fuck what the actual fuck
76931,img/76931.png,0,ladies if you like the thugs or bad boys welcome to your future dream home,True,ladies if you like the thugs or bad boys welcome to your future dream home
70658,img/70658.png,0,when my name is in a math problem and all the class stares at me me: that's right bitches. i bought 60 watermelons,True,when my name is in a math problem and all the class stares at me me: that's right bitches. i bought 60 watermelons
68204,img/68204.png,0,when you realize what you walked into,True,when you realize what you walked into
90718,img/90718.png,1,the face you make when white males have commited the most terrorist acts on american soil but you paint every other group as the problem,True,the face you make when white males have commited the most terrorist acts on american soil but you paint every other group as the problem
47350,img/47350.png,1,"""if you kill a killer, the number of killers in the world remains the same."" -batman ""lol, okay faggot."" -punisher",True,"""if you kill a killer, the number of killers in the world remains the same."" -batman ""lol, okay faggot."" -punisher"
15964,img/15964.png,1,"meet jon savage starring in tranny beatdown ladies and gentlemen, fasten your seatbelts",True,"meet jon savage starring in tranny beatdown ladies and gentlemen, fasten your seatbelts"
87365,img/87365.png,1,mexicans road trip,True,mexicans road trip
68943,img/68943.png,1,i'm not racist drug dealer is black,True,i'm not racist drug dealer is black
9561,img/09561.png,0,when the chow mein was on point,True,when the chow mein was on point
72459,img/72459.png,1,terrorist attacks innocent people with guns leaders want innocent people to give up their guns and become even more defenseless.,True,terrorist attacks innocent people with guns leaders want innocent people to give up their guns and become even more defenseless.
6973,img/06973.png,0,what it looks like when cancer gets aids,True,what it looks like when cancer gets aids
15062,img/15062.png,0,"this is vitiligo, the same disease that michael jackson suffered from",True,"this is vitiligo, the same disease that michael jackson suffered from"
9138,img/09138.png,1,muslims in 2001 defund homeland security! muslim in congress 2019,True,muslims in 2001 defund homeland security! muslim in congress 2019
12430,img/12430.png,0,howdy y'all!,True,howdy y'all!
61420,img/61420.png,1,keeping your dishwasher clean  will make it last longer,True,keeping your dishwasher clean will make it last longer
65730,img/65730.png,1,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!",True,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!"
4156,img/04156.png,0,me after i take that first sip of mcdonald's sprite kwispy,True,me after i take that first sip of mcdonald's sprite kwispy
57120,img/57120.png,1,god will forgive you no matter what you've done sweet,True,god will forgive you no matter what you've done sweet
79043,img/79043.png,0,"""you wouldn't stop me if i was a polar bear.""",True,"""you wouldn't stop me if i was a polar bear."""
76840,img/76840.png,1,"islam ""i will instill terror into the hearts of the un believers: smite ye above their necks and smite all their finger-tips off."" quran 8:12",True,"islam ""i will instill terror into the hearts of the un believers: smite ye above their necks and smite all their finger-tips off."" quran 8:12"
76843,img/76843.png,1,no nut november champion,True,no nut november champion
26183,img/26183.png,0,i'm awesome on the piano but i suck on the organ,True,i'm awesome on the piano but i suck on the organ
47390,img/47390.png,0,"it might look fucked up, but her handjobs are fucking unbelievable",True,"it might look fucked up, but her handjobs are fucking unbelievable"
54837,img/54837.png,1,"if i can sexually harass this many women and molest this many children as vice president, just imagine how many i could do as president! but what am i telling you for? you're the first gay president, married to the first 'first tranny,' and most people don't even know it!",True,"if i can sexually harass this many women and molest this many children as vice president, just imagine how many i could do as president! but what am i telling you for? you're the first gay president, married to the first 'first tranny,' and most people don't even know it!"
79168,img/79168.png,0,immigrant problem problem fixed,True,immigrant problem problem fixed
